OBJECTID,Place,תאריך,שעות שהייה,lng,lat
1277416,שוק העיר - כפר סבא,3/7/2020,11:00 - 12:00,34.93413530000000,32.176252900000100
1277417,ישיבת עטרת שלמה - בני ברק,30/6/2020,08:00 - 23:30,34.83640860000000,32.08795890000010
1277418,רמי לוי - סניף רב חן - ירושלים,1/7/2020,15:00 - 16:00,35.20918840000010,31.752026900000000
1277419,סופר דוש יוספטל - בת ים,4/7/2020,06:00 - 08:30,34.75677220000010,32.01524980000010
1277420,vivino - קריות - חיפה,2/7/2020,21:30 - 23:30,35.05766840000010,32.80954310000000
1277421,קניון בת ים - בת ים,28/6/2020,12:00 - 15:00,34.75616730000010,32.015182700000000
1277422,"ד""ר הופמן רוברט - רחובות",2/7/2020,14:00 - 14:10,34.81071950000010,31.901495200000100
1277423,Davis דיוויס בוטיק אופנה לגבר - ירושלים,29/6/2020,11:00 - 11:45,35.21769890000010,31.78869670000010
1277424,יוחננוף - רחובות,29/6/2020,08:00 - 16:00,34.780549000000100,31.887094000000000
1277425,סופר-פארם רמות רכס - באר שבע,1/7/2020,19:00 - 20:15,34.79944780000010,31.283005600000000
1277426,שופרסל דיל רמות הרכס - באר שבע,1/7/2020,08:00 - 08:30,34.799213800000100,31.282564700000000
1277427,"שדרות רוטשילד 24, תל אביב יפו",2/7/2020,21:00 - 23:30,34.771961900000100,32.062941900000100
1277428,קניון עזריאלי מודיעין - מודיעין מכבים רעות,3/7/2020,10:00 - 12:00,35.00826580000010,31.899860200000000
1277429,נוף עילית - מודיעין עילית,3/7/2020,12:30 - 13:00,35.03878740000010,31.936741100000100
1277430,גרין פארק/הרב מפוניבז - מודיעין עילית,30/6/2020,19:45 - 20:15,35.04658900000000,31.92432800000010
1277431,גרין פארק/הרב מפוניבז - מודיעין עילית,1/7/2020,19:45 - 20:00,35.04658900000000,31.92432800000010
1277432,גרין פארק/הרב מפוניבז - מודיעין עילית,2/7/2020,19:45 - 20:10,35.04658900000000,31.92432800000010
1277433,"מתנ""ס - יבנאל",1/7/2020,10:30 - 12:00,35.50305300000010,32.70475010000010
1277434,"מתנ""ס - יבנאל",29/6/2020,08:30 - 10:00,35.50305300000010,32.70475010000010
1277435,בית הכנסת קרלין - מודיעין עילית,29/6/2020,09:00 - 13:00,35.045547000000100,31.92865900000000
1277436,בית הכנסת קרלין - מודיעין עילית,30/6/2020,09:00 - 13:00,35.045547000000100,31.92865900000000
1277437,מכולת שכונה מזרחית - נצרת,4/7/2020,12:30 - 13:00,35.276274700000000,32.695487300000000
1277438,"זיסמן שלום 14, רמת גן",29/6/2020,20:00 - 23:30,34.799475200000100,32.08417330000000
1277439,"זיסמן שלום 14, רמת גן",29/6/2020,00:00 - 02:00,34.799475200000100,32.08417330000000
1277440,"הברזל 57, תל אביב יפו",29/6/2020,22:00 - 23:40,34.84184010000010,32.11055440000010
1277441,שלוותה - תל אביב יפו,30/6/2020,23:30 - 00:30,34.77519490000000,32.101138900000000
1277442,סלינה אילת selena eilat - אילת,2/7/2020,00:30 - 04:00,34.96360310000010,29.571588500000100
1277443,סלינה אילת selena eilat - אילת,3/7/2020,23:00 - 03:30,34.96360310000010,29.571588500000100
1277444,יוחננוף - רחובות,29/6/2020,15:00 - 16:00,34.780549000000100,31.887094000000000
1277445,עופר גרנד קניון - באר שבע,28/6/2020,09:00 - 16:00,34.77173360000010,31.25037050000000
1277446,סינמה סיטי ראשל״צ - ראשון לציון,3/7/2020,12:00 - 13:00,34.77095890000000,31.984002000000000
1277447,קניון הזהב - ראשון לציון,3/7/2020,12:00 - 13:30,34.77424200000010,31.991392500000100
1277448,קניון הזהב - ראשון לציון,3/7/2020,12:00 - 13:00,34.77424200000010,31.991392500000100
1277449,קניון הזהב - ראשון לציון,3/7/2020,12:00 - 13:00,34.77424200000010,31.991392500000100
1277450,סינמה סיטי ראשל״צ - ראשון לציון,3/7/2020,12:00 - 13:00,34.77095890000000,31.984002000000000
1277451,מסעדת סוהו - ראשון לציון,2/7/2020,16:00 - 17:30,34.80894020000010,31.975454900000000
1277452,"סמטת מנשה 3, בני ברק",2/7/2020,20:00 - 21:00,34.83285900000000,32.08521500000010
1277453,ויקטורי - דימונה,30/6/2020,18:00 - 19:30,35.02416860000010,31.06150940000000
1277454,מאפיית מויאל - דימונה,2/7/2020,13:15 - 13:25,35.03703120000010,31.05618130000010
1277455,"הציונות 107, אשדוד",28/6/2020,08:00 - 08:30,34.63964580000000,31.78558570000010
1277456,עיריית גבעתיים - גבעתיים,29/6/2020,10:00 - 11:00,34.80970400000010,32.07453000000000
1277457,הום סנטר - בני ברק,30/6/2020,18:30 - 19:30,34.82996090000010,32.100476300000000
1277458,סופר פארם - גבעתיים,3/7/2020,13:30 - 14:00,34.810149900000100,32.066594500000100
1277459,פנטסטיק אירוח בעמ - תל אביב יפו,28/6/2020,21:00 - 22:30,34.775116800000000,32.09688230000010
1277460,"בית כנסת חב""ד חריש בשכונת החורש שע""י בית חב""ד חריש - חריש",30/6/2020,08:00 - 08:30,35.04553080000010,32.45851320000000
1277461,מעיין 2000 - חריש,30/6/2020,08:00 - 08:30,35.047813000000100,32.46538930000000
1277462,בית כנסת משכן דניאל - חריש,29/6/2020,08:30 - 09:30,35.03864100000000,32.46147620000010
1277463,"בית כנסת ""מקדש שלמה"" קהילת לעבדך באמת - חריש",30/6/2020,08:00 - 14:00,35.04750690000000,32.46437090000010
1277464,"ישיבת בית מתתיהו ע""ש הגה""צ - בני ברק",8/7/2020,08:00 - 23:30,34.82748000000000,32.08931330000010
1277465,"הרב מאיר 1, רחובות",29/6/2020,18:30 - 19:30,34.813895100000000,31.88853000000010
1277466,רולדין - רחובות,29/6/2020,10:00 - 12:00,34.80584520000010,31.892821600000000
1277467,מימי - כפר סבא,4/7/2020,17:00 - 19:00,34.93094770000010,32.17493580000010
1277468,Icon fitness - כפר סבא,28/6/2020,20:00 - 21:00,34.92753570000010,32.17371540000010
1277469,נאפיס ראשון לציון - ראשון לציון,3/7/2020,22:00 - 23:30,34.80870200000000,31.974004600000100
1277470,נאפיס ראשון לציון - ראשון לציון,3/7/2020,00:00 - 02:00,34.80870200000000,31.974004600000100
1277471,"הרב יצחק נסים 2, בני ברק",2/7/2020,08:00 - 15:30,34.841261700000100,32.07280860000000
1277472,אולמי חן - טבריה,1/7/2020,19:00 - 23:59,35.50952040000000,32.77904250000010
1277473,"השיקמה 22, אור יהודה",1/7/2020,14:00 - 17:00,34.86271250000000,32.030549800000100
1277474,שוק רמלה לוד - ,30/6/2020,09:00 - 11:00,34.85617300000010,32.02974800000000
1277475,יוחננוף - אור יהודה,30/6/2020,12:00 - 13:00,34.85840870000000,32.02298560000000
1277476,"הגר""א 17, בני ברק",1/7/2020,08:00 - 16:00,34.82842470000000,32.086234500000000
1277477,דרינקין - אילת,4/7/2020,01:00 - 02:00,34.95032190000010,29.552631400000100
1277478,יוחננוף - אשדוד,1/7/2020,17:00 - 18:00,34.65408080000000,31.811244600000100
1277479,הפיראט האדום סטאר סנטר אשדוד - אשדוד,1/7/2020,16:30 - 17:00,34.65742330000010,31.810096000000000
1277480,הסטוק רהט - רהט,30/6/2020,12:30 - 12:40,34.76054300000000,31.395885100000000
1277481,שופרסל דיל - רהט,30/6/2020,12:45 - 13:20,34.75621290000000,31.397668100000000
1277482,פוקס מבוגרים - כפר סבא,1/7/2020,18:00 - 18:15,34.92822170000010,32.17184610000000
1277483,פורט 19 - תל אביב יפו,29/6/2020,21:00 - 23:00,34.776897000000100,32.07665470000010
1277484,מסגד סידנא עלי - הרצליה,29/6/2020,19:00 - 21:00,34.80581280000010,32.187812800000100
1277485,ביסטרו - נתניה,30/6/2020,14:30 - 16:30,34.853196000000000,32.321458000000100
1277486,נייטקוקי 🍪 Night Cookie - תל אביב יפו,30/6/2020,23:00 - 23:30,34.78266480000010,32.066252700000100
1277487,שוק העיר חולון - חולון,2/7/2020,17:00 - 18:00,34.80588570000000,32.00211170000010
1277488,שוק העיר - חולון,2/7/2020,17:00 - 18:00,34.80296560000010,32.00786900000000
1277489,אדידס - חיפה,2/7/2020,20:30 - 21:30,34.965211200000100,32.78969010000000
1277490,"חוני המעגל 34, אלעד",29/6/2020,09:00 - 19:00,34.95027060000010,32.05263960000010
1277491,"חוני המעגל 34, אלעד",30/6/2020,09:00 - 19:00,34.95027060000010,32.05263960000010
1277492,"חוני המעגל 34, אלעד",1/7/2020,09:00 - 19:00,34.95027060000010,32.05263960000010
1277493,"חוני המעגל 34, אלעד",2/7/2020,09:00 - 19:00,34.95027060000010,32.05263960000010
1277494,"יוסף אהרונוביץ' 94, חולון",1/7/2020,14:00 - 16:00,34.767517000000100,32.00262580000000
1277495,קרוספיט העיר הלבנה - תל אביב יפו,2/7/2020,09:00 - 10:00,34.78176760000010,32.08529990000010
1277496,יוחננוף - רחובות,28/6/2020,08:00 - 10:00,34.78985000000010,31.894348200000000
1277497,יוחננוף - רחובות,29/6/2020,08:00 - 10:00,34.78985000000010,31.894348200000000
1277498,יוחננוף - רחובות,30/6/2020,08:00 - 10:00,34.78985000000010,31.894348200000000
1277499,איקאה IKEA - ראשון לציון,28/6/2020,15:00 - 16:00,34.77126100000000,31.95156000000000
1277500,שוק תרשיחא - מעלות תרשיחא,3/7/2020,15:00 - 18:00,35.266716400000100,33.01231100000010
1277501,כנסיה יוונית קתולית מרים הבתולה - מעיליא,5/7/2020,09:30 - 11:00,35.26086200000000,33.024729000000000
1277502,"בוסי סנט ג'ורג' 9, קרית עקרון",3/7/2020,12:30 - 15:30,34.81400300000010,31.861738200000000
1277503,מרכז רפואי שיבא - רמת גן,1/7/2020,13:00 - 18:00,34.84285200000010,32.046710000000100
1277504,מרכז רפואי שיבא - רמת גן,3/7/2020,15:00 - 17:30,34.84285200000010,32.046710000000100
1277505,המרכז האקדמי רופין - ,28/6/2020,09:00 - 12:00,34.97270960000000,32.349387300000000
1277506,מסעדת אל באשה - דיר אל-אסד - דיר אל-אסד,3/7/2020,20:30 - 23:30,35.276930900000000,32.92440970000010
1277507,"בר כוכבא 72, פתח תקווה",30/6/2020,19:00 - 23:30,34.886146600000100,32.09706520000000
1277508,בית חולים שמיר (אסף הרופא) - באר יעקב,5/7/2020,17:30 - 20:30,34.83941770000010,31.966053100000100
1277509,"קופ""ח מאוחדת - טייבה",2/7/2020,15:00 - 15:30,35.00581790000010,32.264245800000000
1277510,לה מאנו בר - רעננה,27/6/2020,00:00 - 02:30,34.88166800000010,32.19201470000010
1277511,תיכון מור מטרו-ווסט רעננה - רעננה,30/6/2020,18:30 - 20:30,34.87720060000000,32.18996570000010
1277512,המכללה הטכנולוגית רופין - ,29/6/2020,08:00 - 15:00,34.913722300000100,32.34096610000010
1277513,המכללה הטכנולוגית רופין - ,30/6/2020,09:00 - 15:45,34.913722300000100,32.34096610000010
1277514,המכללה הטכנולוגית רופין - ,28/6/2020,10:45 - 16:30,34.913722300000100,32.34096610000010
1277515,המכללה הטכנולוגית רופין - ,2/7/2020,09:00 - 12:15,34.913722300000100,32.34096610000010
1277516,NONO/MIMI - הרצליה,3/7/2020,20:30 - 21:30,34.81451140000010,32.162433400000100
1277517,סושי בר בזל רמת השרון - רמת השרון,2/7/2020,15:00 - 16:00,34.84146490000010,32.15155400000000
1277518,ריבר רמת השרון - רמת השרון,30/6/2020,17:00 - 18:00,34.83664350000000,32.14194840000010
1277519,מחסני השוק - דימונה,30/6/2020,10:00 - 11:00,35.020998700000100,31.059663500000100
1277520,בית כנסת מורשת אבות - בת ים,3/7/2020,19:30 - 20:30,34.75990370000010,32.010527000000000
1277521,דיזנגוף סנטר קניות - תל אביב יפו,6/7/2020,07:00 - 15:00,34.77493950000010,32.07502240000010
1277522,בית כנסת מורשת אבות - בת ים,4/7/2020,07:00 - 10:30,34.75990370000010,32.010527000000000
1277523,בית כנסת מורשת אבות - בת ים,4/7/2020,13:30 - 14:00,34.75990370000010,32.010527000000000
1277524,בית כנסת מורשת אבות - בת ים,4/7/2020,20:00 - 21:00,34.75990370000010,32.010527000000000
1277525,"פסח יפהר 7, הרצליה",3/7/2020,09:00 - 13:00,34.85022800000010,32.15174470000010
1277526,"שדרות אבא אבן 9, הרצליה",3/7/2020,15:00 - 21:30,34.80843120000000,32.16235960000010
1277527,יוחננוף - אשדוד,29/6/2020,18:00 - 19:30,34.65408080000000,31.811244600000100
1277528,רטטוי - אמונים,4/7/2020,21:30 - 23:30,34.67114740000010,31.740576900000100
1277529,כפר סטודנטים איילים - אופקים,1/7/2020,16:00 - 16:30,34.614675300000000,31.319999800000100
1277530,אייסמול אילת - ICE MALL EILAT - אילת,29/6/2020,12:30 - 13:00,34.965603000000000,29.55410900000000
1277531,מלון אסטרל פאלמה אילת - אילת,29/6/2020,09:00 - 09:30,34.963377700000000,29.55372920000010
1277532,"נתיבות המשפט 3, מודיעין עילית",30/6/2020,20:30 - 21:00,35.04736200000010,31.93365330000010
1277533,מרכז קסם/אבני נזר - מודיעין עילית,29/6/2020,20:00 - 21:00,35.03916200000000,31.93027500000010
1277534,שלומפר - אשדוד,27/6/2020,00:00 - 01:00,34.65823770000000,31.813912800000000
1277535,ארומה סטאר סנטר אשדוד - אשדוד,3/7/2020,12:00 - 13:00,34.65813490000010,31.80888360000010
1277536,"נופר 33, יבנה",28/6/2020,19:30 - 20:30,34.73396100000010,31.87329660000010
1277537,"נופר 33, יבנה",2/7/2020,07:30 - 09:00,34.73396100000010,31.87329660000010
1277538,"נופר 33, יבנה",2/7/2020,19:30 - 20:30,34.73396100000010,31.87329660000010
1277539,"נופר 33, יבנה",30/6/2020,07:30 - 09:00,34.73396100000010,31.87329660000010
1277540,"נופר 33, יבנה",1/7/2020,07:30 - 09:00,34.73396100000010,31.87329660000010
1277541,"דרך העצמאות 16, יהוד",29/6/2020,19:30 - 22:30,34.88604970000010,32.02791380000010
1277542,אייקון פיטנס חדר כושר בראשון לציון - ראשון לציון,28/6/2020,18:30 - 19:30,34.801450300000100,31.963503700000000
1277543,אייקון פיטנס חדר כושר בראשון לציון - ראשון לציון,1/7/2020,18:30 - 19:30,34.801450300000100,31.963503700000000
1277544,אייקון פיטנס חדר כושר בראשון לציון - ראשון לציון,2/7/2020,18:30 - 19:30,34.801450300000100,31.963503700000000
1277545,יש חסד - בני ברק,1/7/2020,23:30 - 23:59,34.83882470000000,32.091178300000000
1277546,"ירושלים 6, בני ברק",28/6/2020,10:00 - 19:00,34.829947900000000,32.087140100000100
1277547,"ירושלים 6, בני ברק",29/6/2020,10:00 - 19:00,34.829947900000000,32.087140100000100
1277548,"ירושלים 6, בני ברק",30/6/2020,10:00 - 19:00,34.829947900000000,32.087140100000100
1277549,"ירושלים 6, בני ברק",1/7/2020,10:00 - 19:00,34.829947900000000,32.087140100000100
1277550,"ירושלים 6, בני ברק",2/7/2020,10:00 - 19:00,34.829947900000000,32.087140100000100
1277551,קפה בעלמא - פתח תקווה,5/7/2020,14:00 - 16:00,34.86030550000000,32.08836210000000
1277552,מסעדת אבו מישל - לוד,1/7/2020,14:00 - 15:00,34.89777630000000,31.953765600000100
1277553,דן קיסריה - קיסריה,29/6/2020,09:00 - 10:30,34.90508600000000,32.51283160000000
1277554,לימאני ביסטרו - קיסריה,28/6/2020,21:30 - 23:00,34.889017900000100,32.50219160000010
1277555,אולפנת גבעת וושינגטון - גבעת וושינגטון,29/6/2020,09:30 - 15:00,34.72885080000000,31.81689240000000
1277556,בית כנסת גור - בני ברק,4/7/2020,09:30 - 11:00,34.834937500000000,32.09635620000010
1277557,ישרוטל פאבליקה - הרצליה,3/7/2020,14:00 - 22:00,34.80843120000000,32.16235960000010
1277558,ישרוטל פאבליקה - הרצליה,30/6/2020,19:00 - 23:00,34.80843120000000,32.16235960000010
1277559,אפסתשע - FS9 - הרצליה,27/6/2020,00:00 - 02:00,34.80519390000010,32.17892770000000
1277560,גוגיס - Gugys Public House - תל אביב יפו,3/7/2020,20:00 - 21:00,34.76951490000010,32.06785190000010
1277561,קפה פועה - תל אביב יפו,28/6/2020,20:30 - 22:00,34.75614200000010,32.05264100000010
1277562,"יפת 51, תל אביב יפו",1/7/2020,19:00 - 21:30,34.752877900000000,32.04933630000010
